year	Reporting.Organisation.Narrative	aid_type_di_name	Sector.Code...Calculated	DAC3.Sector.Code...Calculated	Reporting.Organisation.Type.Code	Reporting.Organisation.Type.Name...Calculated	Recipient.Code	Recipient.Name	Flow.Type.Code...Calculated	Transaction.Receiver.Organisation.Type	Transaction.Type	x_transaction_value_usd_m_Sum	purpose_name	Channel.of.delivery
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	TZ	Tanzania, United Republic of	30	NA	Outgoing Commitment	1.5361343	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	UG	Uganda	30	NA	Disbursement	0.3977359	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ZA	South Africa	30	NA	Disbursement	1.93906752	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ZM	Zambia	30	NA	Disbursement	2.9962212	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ZM	Zambia	30	NA	Outgoing Commitment	4.0188421	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13020	130	60	Foundation	ZW	Zimbabwe	30	NA	Outgoing Commitment	-0.01218112	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	289	South of Sahara, regional	30	NA	Disbursement	3.971381485	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	289	South of Sahara, regional	30	NA	Outgoing Commitment	12.5201535494	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	298	Africa, regional	30	NA	Disbursement	1.590482	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	298	Africa, regional	30	NA	Outgoing Commitment	2.100482	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	389	North & Central America, regional	30	NA	Disbursement	1.400196	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	389	North & Central America, regional	30	NA	Outgoing Commitment	1.991913	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	689	South & Central Asia, regional	30	NA	Disbursement	0.075	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	798	Asia, regional	30	NA	Disbursement	0.438499965	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	798	Asia, regional	30	NA	Outgoing Commitment	0.264999965	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	89	Europe, regional	30	NA	Disbursement	0.175499895	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	89	Europe, regional	30	NA	Outgoing Commitment	0.074999895	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Disbursement	81.8691704889	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Outgoing Commitment	87.5667326	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	BD	Bangladesh	30	NA	Disbursement	0.91829221	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	BD	Bangladesh	30	NA	Outgoing Commitment	0.0363	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	BF	Burkina Faso	30	NA	Disbursement	6.3119724	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	BF	Burkina Faso	30	NA	Outgoing Commitment	3.1681049732	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	BJ	Benin	30	NA	Disbursement	1.28012136	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	BJ	Benin	30	NA	Outgoing Commitment	0.31282428	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	CD	Congo (the Democratic Republic of the)	30	NA	Disbursement	8.67153947	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	CD	Congo (the Democratic Republic of the)	30	NA	Outgoing Commitment	0.5302532	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	CI	C̫te d'Ivoire	30	NA	Disbursement	3.02617283	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	CI	C̫te d'Ivoire	30	NA	Outgoing Commitment	1.166909234	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	ET	Ethiopia	30	NA	Disbursement	2.44171505	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	ET	Ethiopia	30	NA	Outgoing Commitment	1.34638713	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	GH	Ghana	30	NA	Disbursement	0.43888928	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	GH	Ghana	30	NA	Outgoing Commitment	0.216	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	GN	Guinea	30	NA	Disbursement	1.23782816	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	GN	Guinea	30	NA	Outgoing Commitment	0.28675559	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	GW	Guinea-Bissau	30	NA	Disbursement	0.072	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	ID	Indonesia	30	NA	Disbursement	5.236871125	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	ID	Indonesia	30	NA	Outgoing Commitment	1.611242	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	IN	India	30	NA	Disbursement	16.1770581356	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	IN	India	30	NA	Outgoing Commitment	6.15325743	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	KE	Kenya	30	NA	Disbursement	14.00734419	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	KE	Kenya	30	NA	Outgoing Commitment	10.60472664	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	LR	Liberia	30	NA	Disbursement	0.072	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	ML	Mali	30	NA	Disbursement	0.9687801	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	ML	Mali	30	NA	Outgoing Commitment	0.28675559	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	MM	Myanmar	30	NA	Disbursement	0.2193579	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	MR	Mauritania	30	NA	Disbursement	0.2018534	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	MR	Mauritania	30	NA	Outgoing Commitment	0.28675559	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	MW	Malawi	30	NA	Outgoing Commitment	0.18	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	NE	Niger (the)	30	NA	Disbursement	9.72337996	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	NE	Niger (the)	30	NA	Outgoing Commitment	4.9549245984	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	NG	Nigeria	30	NA	Disbursement	14.1447508144	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	NG	Nigeria	30	NA	Outgoing Commitment	3.74841322	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	PH	Philippines (the)	30	NA	Disbursement	1.1337445	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	PK	Pakistan	30	NA	Disbursement	4.85370373	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	PK	Pakistan	30	NA	Outgoing Commitment	3.12852	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	RW	Rwanda	30	NA	Disbursement	0.4706	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	SL	Sierra Leone	30	NA	Disbursement	0.072	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	SN	Senegal	30	NA	Disbursement	2.62562119	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	SN	Senegal	30	NA	Outgoing Commitment	0.28675559	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	TG	Togo	30	NA	Disbursement	1.09375486	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	TG	Togo	30	NA	Outgoing Commitment	0.28675559	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	TZ	Tanzania, United Republic of	30	NA	Disbursement	4.6045618	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	TZ	Tanzania, United Republic of	30	NA	Outgoing Commitment	1.10198719	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	UG	Uganda	30	NA	Disbursement	3.32310348	Family planning	NA
2020	Bill and Melinda Gates Foundation	Project interventions	13030	130	60	Foundation	UG	Uganda	30	NA	Outgoing Commitment	0.235	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13020	130	60	Foundation	998	Developing countries, unspecified	30	NA	Disbursement	16.66833	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13020	130	60	Foundation	998	Developing countries, unspecified	30	NA	Outgoing Commitment	0.2596885	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Disbursement	17.181639403	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Outgoing Commitment	1.457174572	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	BD	Bangladesh	30	NA	Disbursement	0.540662096	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	BD	Bangladesh	30	NA	Outgoing Commitment	0.361324192	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	BF	Burkina Faso	30	NA	Disbursement	0.072	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	BJ	Benin	30	NA	Disbursement	0.0765	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	CD	Congo (the Democratic Republic of the)	30	NA	Disbursement	0.3	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	CD	Congo (the Democratic Republic of the)	30	NA	Outgoing Commitment	0.3	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	CI	C̫te d'Ivoire	30	NA	Disbursement	0.081	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	ET	Ethiopia	30	NA	Disbursement	0.124763583	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	ID	Indonesia	30	NA	Disbursement	0.126	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	KE	Kenya	30	NA	Disbursement	0.41378892	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	ML	Mali	30	NA	Disbursement	0.072	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	NE	Niger (the)	30	NA	Disbursement	0.072	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	NG	Nigeria	30	NA	Disbursement	0.2962533	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	SN	Senegal	30	NA	Disbursement	0.0765	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	TZ	Tanzania, United Republic of	30	NA	Disbursement	0.996640638	Family planning	NA
2020	Bill and Melinda Gates Foundation	Specific purpose funds	13030	130	60	Foundation	TZ	Tanzania, United Republic of	30	NA	Outgoing Commitment	0.406489716	Family planning	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	289	South of Sahara, regional	30	NA	Disbursement	1.3	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	289	South of Sahara, regional	30	NA	Outgoing Commitment	1.3	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	998	Developing countries, unspecified	30	NA	Disbursement	5.3746575	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	998	Developing countries, unspecified	30	NA	Outgoing Commitment	15.788489	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	CD	Congo (the Democratic Republic of the)	30	NA	Disbursement	0.8304	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	CD	Congo (the Democratic Republic of the)	30	NA	Outgoing Commitment	1.499603	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	IN	India	30	NA	Disbursement	1.47266832	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	IN	India	30	NA	Outgoing Commitment	0.8252268	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13020	130	60	Foundation	NG	Nigeria	30	NA	Disbursement	0.2365023	Reproductive health care	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13030	130	60	Foundation	389	North & Central America, regional	30	NA	Disbursement	0.2170692	Family planning	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13030	130	60	Foundation	389	North & Central America, regional	30	NA	Outgoing Commitment	0.1499832	Family planning	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Disbursement	3.906188	Family planning	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13030	130	60	Foundation	998	Developing countries, unspecified	30	NA	Outgoing Commitment	-0.62579288	Family planning	NA
2020	Bill and Melinda Gates Foundation	Technical Assistance	13030	130	60	Foundation	BF	Burkina Faso	30	NA	Outgoing Commitment	-0.16172112	Family planning	NA
